,job_id,company_id,Job_title,work_type,applies,remote_allowed,application_type,experience_level
26422,3694114892,333323.0,Quality Assurance Auditor - Entry Level,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26423,3694114891,333323.0,Cell Therapy Associate,Full-time,,,ComplexOnsiteApply,Entry level
26424,3694114872,333323.0,"Clinical Laboratory Scientist ll ($8,000 Sign-on Bonus!)",Full-time,,,ComplexOnsiteApply,Mid-Senior level
26425,3694114856,333323.0,R&D Scientist,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26426,3694114828,479154.0,Superintendent,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26427,3694114815,1258855.0,Director of Customer Success Operations,Full-time,,,ComplexOnsiteApply,Director
26428,3694114812,11419.0,Optical Mechanical Engineer,Full-time,,,OffsiteApply,Entry level
26429,3694114759,33173633.0,Fabricator,Full-time,,,OffsiteApply,Associate
26430,3694114740,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26431,3694114739,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26433,3694114657,647285.0,Document Control Specialist,Full-time,,,OffsiteApply,Entry level
26434,3694114610,27221116.0,Administrative Assistant,Full-time,,,SimpleOnsiteApply,
26435,3694114599,15080.0,"Server, Big Meadows Lodge",Full-time,,,OffsiteApply,
26436,3694114579,65361091.0,FFSP Social Services Assistant,Full-time,,,OffsiteApply,Entry level
26437,3694114575,15677.0,Sales Representative (Entry-Level),Full-time,,,SimpleOnsiteApply,
26438,3694114447,2615835.0,REMOTE Senior/ Lead Salesforce Developer,Full-time,,1.0,OffsiteApply,Mid-Senior level
26439,3694114446,2615835.0,Cyber Security Analyst - Long Term Opportunity,Full-time,,,OffsiteApply,Entry level
26440,3694114445,2615835.0,SharePoint Developer - Long-term Opportunity,Full-time,,,OffsiteApply,Entry level
26441,3694114440,483347.0,Relationship Banker I/II,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26442,3694114439,2516.0,Host 238752,Full-time,,,OffsiteApply,Mid-Senior level
26444,3694114397,8294.0,Retail Sales Associate,Part-time,,,OffsiteApply,Entry level
26445,3694114378,47664328.0,Lead Business Analyst - Federal,Full-time,,1.0,OffsiteApply,Mid-Senior level
26446,3694114365,29497.0,Mechanical HVAC Engineer III,Full-time,,1.0,OffsiteApply,Mid-Senior level
26447,3694114363,29497.0,Fire Protection Engineer I,Full-time,,,OffsiteApply,Mid-Senior level
26448,3694114360,7789.0,Retail Cashier - Part Time - Alliance Town Center,Full-time,,,OffsiteApply,Entry level
26449,3694114356,36141.0,Retail Cashier,Full-time,,,OffsiteApply,Entry level
26450,3694114332,164527.0,Lead Maintenance Technician,Full-time,,,OffsiteApply,Entry level
26451,3694114325,2203697.0,Sr Business System Analyst - East Coast,Contract,,,OffsiteApply,Mid-Senior level
26452,3694114319,1286891.0,Facilities Manager,Full-time,,,OffsiteApply,Mid-Senior level
26454,3694114316,2203697.0,US - Electrical Engineer - G00546,Contract,,,OffsiteApply,Entry level
26455,3694114313,38521.0,Electrophysiology CV Tech,Full-time,,,OffsiteApply,Entry level
26456,3694114300,3743.0,Tax Manager - Global Information Reporting - Washington National Tax,Full-time,,,OffsiteApply,
26457,3694114267,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26458,3694114264,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26459,3694114207,66938931.0,"Regional Director, Clinical Outreach (Midwest, OH / IN / MI)",Full-time,,,OffsiteApply,Director
26460,3694114203,40900877.0,Annual Giving Officer,Full-time,,,ComplexOnsiteApply,Associate
26461,3694114193,17763.0,Senior Staff/Principal Automotive Functional Safety Architect,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26462,3694114192,2646.0,Hourly Supervisor and Training,Full-time,,,OffsiteApply,Mid-Senior level
26463,3694114191,2646.0,Hourly Supervisor and Training,Full-time,,,OffsiteApply,Mid-Senior level
26464,3694114170,17763.0,(Automotive) Hardware Platform Security and Chip Architect,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26465,3694114156,1792.0,Faculty Affairs Administrator 2,Full-time,,,OffsiteApply,Mid-Senior level
26466,3694114155,1792.0,Ordering Specialist,Full-time,,,OffsiteApply,Mid-Senior level
26467,3694114103,90409926.0,Accounting Manager,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26468,3694114000,89989306.0,Visual Associate - Saks Fifth Avenue,Full-time,,,OffsiteApply,Entry level
26469,3694113999,1523.0,Evening PTPCS,Part-time,,,OffsiteApply,
26470,3694113993,8403.0,Cashier Part Time,Part-time,,,OffsiteApply,
26471,3694113963,333323.0,Scientist II -Biochemistry Method Development,Full-time,,,OffsiteApply,Mid-Senior level
26472,3694113960,3521798.0,Information Desk Clerk - Samaritan Hospital - Part Time- 12hr Shift/Weekend Differential,Part-time,,,OffsiteApply,Entry level
26473,3694113952,333323.0,"Laboratory Technician (Tu - Sa, 1pm -10pm shift) Eurofins Environment Testing Calscience, Tustin, CA",Full-time,,,ComplexOnsiteApply,Entry level
26474,3694113949,333323.0,Cosmetic Research Recruiter (Entry Level),Full-time,,,ComplexOnsiteApply,Entry level
26475,3694113948,333323.0,Entry Level Scientist,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26476,3694113945,3128.0,Software Engineer,Full-time,,1.0,OffsiteApply,Mid-Senior level
26477,3694113943,4037.0,Senior Systems Analyst,Full-time,,,OffsiteApply,
26478,3694113942,3128.0,Product Support Representative II,Full-time,,,OffsiteApply,Mid-Senior level
26479,3694113923,3128.0,Financial Analyst Senior,Full-time,,,OffsiteApply,Mid-Senior level
26480,3694113916,18617400.0,Engineering Systems Administrator,Full-time,,,SimpleOnsiteApply,Entry level
26481,3694113915,20551.0,"(Hybrid) Senior Manager, Market Risk Quantitative Analytics",Full-time,,,OffsiteApply,
26482,3694113908,11419.0,Avionics Technician,Full-time,,,OffsiteApply,Entry level
26483,3694113896,9460096.0,Structures Technician,Full-time,,,OffsiteApply,Entry level
26484,3694113895,32478.0,General Production-2nd shift,Part-time,,,OffsiteApply,Mid-Senior level
26485,3694113890,33242739.0,Senior or Staff Auditor,Full-time,,,ComplexOnsiteApply,Associate
26487,3694113885,108340.0,Cashier,Part-time,,,OffsiteApply,Entry level
26488,3694113878,66727780.0,Sales Development Representative,Full-time,,,ComplexOnsiteApply,
26489,3694113860,164331.0,Senior Enterprise Account Manager,Full-time,,,SimpleOnsiteApply,
26490,3694113850,3831.0,HR Service Center Analyst,Full-time,,,OffsiteApply,Entry level
26491,3694113828,9703.0,"Manager, Claims & Contract Support Services",Full-time,,,OffsiteApply,
26492,3694113827,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26493,3694113826,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26494,3694113825,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26495,3694113782,15080.0,"Retail Supervisor, Big Meadows Wayside",Full-time,,,OffsiteApply,
26496,3694113781,40687781.0,Medical Customer Service,Part-time,,,OffsiteApply,Entry level
26497,3694113687,15080.0,"Evening Accounting Clerk, Fort Lauderdale Airport",Full-time,,,OffsiteApply,
26498,3694113660,65361091.0,FFSP Family Advocacy Program Victim Advocate,Full-time,,,OffsiteApply,Mid-Senior level
26500,3694113547,167757.0,Senior Project Controls - Scheduler,Full-time,,,OffsiteApply,
26501,3694113537,8058.0,Medical Sales Representative,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26502,3694113525,2615835.0,System Administrator,Full-time,,,OffsiteApply,Mid-Senior level
26503,3694113524,2615835.0,Data Analytics Solutions Engineer,Full-time,,1.0,OffsiteApply,Entry level
26504,3694113523,2615835.0,DevOps Specialist,Full-time,,1.0,OffsiteApply,Entry level
26505,3694113491,10279761.0,Commercial Finance Manager – Offshore Wind,Full-time,,1.0,OffsiteApply,Director
26506,3694113481,41255.0,Project Manager,Full-time,,,OffsiteApply,Entry level
26507,3694113477,33295877.0,Material Handler I - 2nd Shift,Full-time,,,ComplexOnsiteApply,Associate
26508,3694113469,47664328.0,Manager Network Operations - US Works From Home,Full-time,,,OffsiteApply,Mid-Senior level
26509,3694113461,47664328.0,Senior Java Developer - REMOTE,Full-time,,1.0,OffsiteApply,Mid-Senior level
26510,3694113451,29497.0,Senior Process Engineer,Full-time,,,OffsiteApply,Mid-Senior level
26511,3694113450,29497.0,Fire Protection Engineer II,Full-time,,,OffsiteApply,Mid-Senior level
26512,3694113419,2203697.0,R&D Research Associate,Contract,,,OffsiteApply,Entry level
26513,3694113406,1286891.0,Certified Public Accountant,Full-time,,,OffsiteApply,Mid-Senior level
26514,3694113404,1286891.0,Bookkeeper,Full-time,,,OffsiteApply,Entry level
26515,3694113388,2203697.0,Plant Manager,Full-time,,,OffsiteApply,Mid-Senior level
26516,3694113370,1668.0,Package Handler (Warehouse like),Full-time,,,OffsiteApply,
26517,3694113363,7795.0,Groomer,Full-time,,,OffsiteApply,Entry level
26518,3694113357,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26519,3694113352,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26520,3694113345,7795.0,Sales Associate,Full-time,,,OffsiteApply,Entry level
26521,3694113313,7795.0,Sales Associate,Part-time,,,OffsiteApply,Entry level
26522,3694113305,19100519.0,Referrals Coordinator,Full-time,,,SimpleOnsiteApply,
26523,3694113293,86694680.0,Paralegal,Full-time,,,SimpleOnsiteApply,Associate
26524,3694113272,7795.0,Lead Sales Associate,Part-time,,,OffsiteApply,Mid-Senior level
26525,3694113269,7795.0,Animal Care Specialist,Full-time,,,OffsiteApply,Entry level
26526,3694113254,157312.0,Server - Willowbend,Full-time,,,OffsiteApply,Entry level
26527,3694113243,7801.0,Sr. AR Specialist,Temporary,,,OffsiteApply,Entry level
26529,3694113227,13550.0,Assurance Manager [Affordable Housing],Full-time,,,OffsiteApply,Mid-Senior level
26530,3694113221,3543771.0,Senior React Software Engineer,Full-time,,1.0,OffsiteApply,Mid-Senior level
26531,3694113219,787339.0,PROGRAM TECHNICIAN,Part-time,,,OffsiteApply,Entry level
26532,3694113203,30498.0,Supervisor/Manager Part-Time- Walmart Tulsa,Part-time,,,OffsiteApply,Mid-Senior level
26533,3694113198,56307735.0,Medical Assistant,Full-time,,,SimpleOnsiteApply,
26534,3694113188,741062.0,Document Control Technician- Aviation Construction,Full-time,,,ComplexOnsiteApply,Associate
26535,3694113183,14617392.0,Remote Data Entry Clerk,Full-time,1.0,1.0,OffsiteApply,
26536,3694113151,3112877.0,Service Desk Administrator I- Platform,Full-time,,1.0,OffsiteApply,Entry level
26537,3694112963,166707.0,IT Delivery Manager,Full-time,,,OffsiteApply,
26538,3694112949,3789.0,Human Resources Manager-Legal,Full-time,,,OffsiteApply,Mid-Senior level
26539,3694112937,32478.0,1st Shift : Utility,Part-time,,,OffsiteApply,Entry level
26540,3694112936,14113.0,Marketing Communications Manager,Full-time,,,SimpleOnsiteApply,Mid-Senior level
26541,3694112930,108340.0,Cashier,Part-time,,,OffsiteApply,Entry level
26542,3694112865,9703.0,Lead Infrastructure Architect -- Remote,Full-time,,1.0,OffsiteApply,
26543,3694112821,15080.0,"Bartender, Charleston Airport",Full-time,,,OffsiteApply,
26544,3694112752,2871879.0,Financial Reporting Manager,Full-time,,,OffsiteApply,Mid-Senior level
26545,3694112735,15080.0,"Mixing Board Line Cook, Little Caesars Arena",Full-time,,,OffsiteApply,
26546,3694112604,5775.0,"Senior Manager, Scripted Strategy",Full-time,,,OffsiteApply,Mid-Senior level
26547,3694112603,7466.0,AVP IT Architecture,Full-time,,,OffsiteApply,Mid-Senior level
26548,3694112590,1476197.0,Member of the Board of Advisors,Contract,,1.0,OffsiteApply,
26549,3694112581,2615835.0,Cyber Support Developer - 4 Days Remote,Full-time,,1.0,OffsiteApply,Mid-Senior level
26550,3694112542,10279761.0,Electronic Hardware Design Engineer,Full-time,,,OffsiteApply,Mid-Senior level
26551,3694112536,39249.0,Print Tool Technician - Night Shift,Full-time,,,OffsiteApply,Entry level
26552,3694112528,47664328.0,Director Sales - Regional Enterprise Mid Central Region,Full-time,,1.0,OffsiteApply,Director
26553,3694112504,7789.0,Retail Sales Associate Footwear,Full-time,,,OffsiteApply,Entry level
26554,3694112503,29497.0,Fire Protection Engineer I,Full-time,,,OffsiteApply,Mid-Senior level
26555,3694112501,29497.0,Fire Protection Engineer II,Full-time,,,OffsiteApply,Mid-Senior level
26556,3694112498,29497.0,Fire Protection Engineer I,Full-time,,,OffsiteApply,Mid-Senior level
26557,3694112497,29497.0,Senior Process Engineer,Full-time,,,OffsiteApply,Mid-Senior level
26558,3694112496,7789.0,Retail Sales Associate Apparel,Full-time,,,OffsiteApply,Entry level
26559,3694112494,29497.0,Fire Protection Engineer II,Full-time,,,OffsiteApply,Mid-Senior level
26560,3694112493,7789.0,Retail Sales Associate,Full-time,,,OffsiteApply,Entry level
26561,3694112492,7789.0,Retail Golf Club Tech,Full-time,,,OffsiteApply,Entry level
26562,3694112472,1286891.0,Junior Sales Manager (Virtual Reality),Full-time,,,OffsiteApply,Mid-Senior level
26563,3694112469,2203697.0,Software Tester/QA: II (Intermediate),Contract,,,OffsiteApply,Entry level
26564,3694112468,164527.0,Warehouse Associate I/Warehouse Technician,Full-time,,,OffsiteApply,Entry level
26565,3694112449,1286891.0,Project Superintendent,Full-time,,,OffsiteApply,Mid-Senior level
26566,3694112405,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26567,3694112400,7795.0,Sales Associate,Part-time,,,OffsiteApply,Entry level
26568,3694112397,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26569,3694112396,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26570,3694112372,18334050.0,SUPV RN INPT,Full-time,,,OffsiteApply,Mid-Senior level
26571,3694112312,7795.0,Animal Care Specialist,Part-time,,,OffsiteApply,Entry level
26572,3694112305,7795.0,Sales Supervisor,Full-time,,,OffsiteApply,Mid-Senior level
26573,3694112300,413275.0,Food Service Assistant,Contract,,,ComplexOnsiteApply,
26574,3694112296,7795.0,Operations Specialist,Part-time,,,OffsiteApply,Entry level
26575,3694112276,1382996.0,Head of Growth (NY Platform),Full-time,,,OffsiteApply,Director
26576,3694112271,7586104.0,Account Executive - NYC,Temporary,,,OffsiteApply,Mid-Senior level
26577,3694112269,2646.0,Health and Wellness,Full-time,,,OffsiteApply,Entry level
26578,3694112268,2562.0,Regulatory Compliance Manager,Full-time,,,OffsiteApply,
26579,3694112267,2562.0,Regulatory Compliance Manager,Full-time,,,OffsiteApply,
26580,3694112265,100302.0,Clinical Coordination Specialist- BSN Online Prelicensure,Full-time,,1.0,ComplexOnsiteApply,Associate
26581,3694112262,3543771.0,Client Partner,Full-time,,1.0,OffsiteApply,Mid-Senior level
26582,3694112261,623716.0,Community Health Worker,Full-time,,,OffsiteApply,Entry level
26583,3694112260,48835.0,Instrument Production Technician II,Full-time,,,OffsiteApply,Entry level
26584,3694112214,49648429.0,Technology Specialist,Full-time,,,ComplexOnsiteApply,
26585,3694112183,3112877.0,AWS Operations and Billing Specialist,Full-time,,1.0,OffsiteApply,Entry level
26586,3694112085,9813.0,"Senior Vice President, Supply Chain & Manufacturing",Full-time,,,OffsiteApply,Executive
26587,3694112084,9813.0,Staff Data Engineer,Full-time,,,OffsiteApply,Mid-Senior level
26588,3694111975,40687781.0,"Sr, Phlebotomist",Part-time,,,OffsiteApply,Mid-Senior level
26589,3694111956,40687781.0,Entry Level Phlebotomist - Paid Training,Part-time,,,OffsiteApply,Entry level
26590,3694111921,3338050.0,Head of Global Channel and Alliances Marketing,Full-time,,1.0,OffsiteApply,Director
26591,3694111848,1043.0,Sales and Use Tax Accountant (remote east and central time zones),Full-time,,1.0,OffsiteApply,Mid-Senior level
26592,3694111775,366025.0,Senior Manger General &amp; Technical Accounting - B&amp;T,Other,,,OffsiteApply,Executive
26593,3694111752,1784.0,IT Specialist Temp,Temporary,,,OffsiteApply,Entry level
26594,3694111702,8294.0,Retail Sales Associate,Part-time,,,OffsiteApply,Entry level
26595,3694111661,7789.0,retail sales associate apparel,Full-time,,,OffsiteApply,Entry level
26596,3694111660,7789.0,Retail Sales Associate Bikes & Fitness,Full-time,,,OffsiteApply,Entry level
26597,3694111656,7789.0,Price and Signage Lead,Full-time,,,OffsiteApply,Mid-Senior level
26598,3694111652,7789.0,Retail Sales Associate Team Sports - Part Time,Full-time,,,OffsiteApply,Entry level
26599,3694111631,164527.0,Security Coordinator I,Full-time,,,OffsiteApply,Entry level
26600,3694111625,5235.0,"Business Analysis Specialist, A Global Brokerage Platform",Full-time,,,ComplexOnsiteApply,Mid-Senior level
26601,3694111622,1286891.0,Civil Design Engineer(EIT/PE),Full-time,,,OffsiteApply,Mid-Senior level
26602,3694111606,3743.0,Federal Credits and Incentives Tax Associate - Fall 2024,Full-time,,,OffsiteApply,
26603,3694111576,1038.0,Oracle Cloud Security and Risk Management Manager,Full-time,,,OffsiteApply,
26604,3694111569,7795.0,Junior Groomer,Full-time,,,SimpleOnsiteApply,Entry level
26605,3694111512,7795.0,Senior Sales Associate - Keyholder,Full-time,,,OffsiteApply,Mid-Senior level
26606,3694111495,136115.0,Part-Time Retail Sales Manager,Part-time,,,OffsiteApply,Mid-Senior level
26607,3694111476,9759.0,Medical Technologist,Full-time,,,OffsiteApply,Mid-Senior level
26608,3694111467,7801.0,Construction Safety Director,Contract,,,SimpleOnsiteApply,Director
26609,3694111466,4324.0,Territory Sales Representative,Full-time,,,SimpleOnsiteApply,
26610,3694111457,1792.0,Bilingual Research Coordinator (Spanish and English) 1 Year Fixed-Term,Full-time,,,OffsiteApply,Entry level
26611,3694111444,165735.0,New Home Sales Associate- East Valley,Full-time,,,OffsiteApply,
26612,3694111437,7851.0,Senior Facilities Maintenance Technician,Full-time,,,OffsiteApply,Entry level
26613,3694111424,4826.0,"Operations Analyst, FOS Portfolio Reconciliation",Full-time,,,OffsiteApply,Mid-Senior level
26614,3694111423,741062.0,Program Safety Manager - Aviation Construction,Full-time,,,ComplexOnsiteApply,Mid-Senior level
26615,3694111382,34683141.0,TIG Welder II,Full-time,,,OffsiteApply,Entry level
26616,3694111356,3112877.0,Technical Support Engineer III- Infrastructure,Full-time,,1.0,OffsiteApply,Mid-Senior level
